query_idx,ef_true,recall_at_ef_true,RV_gamma_0.1,RV_gamma_0.5,RV_gamma_1.0,RV_gamma_2.0,RV_gamma_5.0,RV_gamma_10.0,RV_gamma_20.0
5085,50,1.0,0.1,0.2,0.2,0.2,0.3,0.4,0.6
107,50,1.0,0.3,0.3,0.3,0.3,0.3,0.3,0.4
22,50,1.0,0.2,0.3,0.3,0.3,0.3,0.3,0.4
1349,50,1.0,0.2,0.2,0.2,0.3,0.3,0.4,0.6
2461,50,1.0,0.3,0.3,0.3,0.4,0.5,0.7,0.8
6617,50,1.0,0.3,0.3,0.3,0.3,0.3,0.4,0.5
2736,100,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.4
724,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
200,100,1.0,0.1,0.1,0.2,0.2,0.2,0.4,0.6
151,50,1.0,0.4,0.5,0.5,0.5,0.6,0.7,0.8
7993,300,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
3920,3600,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.6
9558,50,1.0,0.2,0.3,0.3,0.3,0.3,0.4,0.6
9632,250,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.4
9184,50,1.0,0.2,0.2,0.3,0.3,0.3,0.4,0.6
2730,100,1.0,0.1,0.1,0.2,0.2,0.2,0.3,0.5
1700,50,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.6
2520,50,1.0,0.4,0.4,0.5,0.5,0.6,0.7,0.8
8442,100,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
5625,50,1.0,0.3,0.4,0.4,0.4,0.5,0.7,0.8
5371,50,1.0,0.3,0.3,0.3,0.3,0.3,0.3,0.4
8800,250,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
8477,100,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
5125,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
8298,100,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.4
5205,100,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.6
198,50,1.0,0.4,0.4,0.4,0.4,0.5,0.5,0.7
6865,250,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
9032,100,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.6
5403,50,1.0,0.4,0.4,0.4,0.5,0.6,0.8,0.8
4372,50,1.0,0.1,0.1,0.1,0.1,0.2,0.2,0.4
4183,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
2014,50,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
4143,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
9680,400,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.7
1709,50,1.0,0.3,0.3,0.3,0.3,0.3,0.4,0.6
7739,50,1.0,0.3,0.3,0.3,0.3,0.4,0.4,0.6
9773,100,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.4
3309,400,1.0,0.1,0.2,0.2,0.2,0.2,0.3,0.5
7122,300,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.5
7045,250,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.5
602,200,1.0,0.1,0.1,0.1,0.2,0.3,0.4,0.7
6949,100,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.5
8212,50,1.0,0.2,0.2,0.2,0.3,0.3,0.4,0.6
5748,100,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.5
8621,50,1.0,0.4,0.4,0.4,0.4,0.4,0.5,0.5
1150,100,1.0,0.1,0.1,0.1,0.1,0.2,0.2,0.3
5576,100,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
3443,50,1.0,0.3,0.3,0.3,0.3,0.3,0.4,0.5
9329,100,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
5668,50,1.0,0.3,0.4,0.4,0.4,0.6,0.8,0.9
3502,50,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.5
5523,300,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
680,100,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
1077,50,1.0,0.1,0.2,0.2,0.2,0.2,0.3,0.5
2706,50,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.4
8320,200,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.5
1980,50,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.5
4269,200,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.4
6868,100,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.5
4920,100,1.0,0.1,0.1,0.2,0.2,0.2,0.3,0.5
3686,100,1.0,0.2,0.2,0.2,0.3,0.3,0.5,0.7
9087,300,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
377,50,1.0,0.4,0.4,0.4,0.5,0.6,0.7,0.9
6287,100,1.0,0.2,0.2,0.2,0.3,0.3,0.4,0.6
5950,50,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
479,100,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
8956,50,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.4
9346,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
5968,50,1.0,0.4,0.4,0.4,0.5,0.5,0.6,0.7
4384,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
8587,50,1.0,0.4,0.4,0.4,0.5,0.5,0.6,0.7
929,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
6495,100,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.4
7664,50,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
6364,100,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.8
9925,100,1.0,0.2,0.2,0.2,0.3,0.4,0.5,0.7
2677,50,1.0,0.3,0.3,0.3,0.4,0.5,0.6,0.7
733,100,1.0,0.2,0.2,0.2,0.2,0.3,0.3,0.4
3506,100,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
5639,50,1.0,0.3,0.3,0.3,0.3,0.4,0.5,0.6
6338,100,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
7432,50,1.0,0.3,0.4,0.4,0.4,0.5,0.6,0.7
7419,50,1.0,0.2,0.3,0.3,0.3,0.4,0.4,0.6
3302,100,1.0,0.1,0.2,0.2,0.2,0.3,0.4,0.5
3462,800,1.0,0.2,0.2,0.2,0.2,0.4,0.5,0.6
4987,50,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.6
6840,50,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.4
6044,50,1.0,0.2,0.2,0.2,0.2,0.3,0.6,0.9
5028,50,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
9085,50,1.0,0.4,0.4,0.5,0.5,0.5,0.6,0.7
6737,150,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.6
5876,50,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.4
2140,50,1.0,0.3,0.3,0.3,0.4,0.5,0.7,0.8
418,50,1.0,0.2,0.2,0.2,0.3,0.3,0.4,0.5
1037,100,1.0,0.1,0.2,0.2,0.2,0.3,0.5,0.6
5518,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
3679,50,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
9561,50,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.3
3315,50,1.0,0.2,0.3,0.3,0.3,0.5,0.7,0.8
8573,100,1.0,0.1,0.1,0.1,0.1,0.1,0.2,0.3
9655,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
3098,50,1.0,0.1,0.1,0.1,0.2,0.2,0.2,0.3
7230,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
3032,50,1.0,0.3,0.3,0.3,0.4,0.5,0.6,0.8
2070,100,1.0,0.1,0.1,0.2,0.2,0.3,0.4,0.6
4919,50,1.0,0.3,0.3,0.3,0.4,0.4,0.4,0.5
8613,300,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.7
4385,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
4327,100,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
5245,50,1.0,0.2,0.2,0.3,0.3,0.5,0.7,0.9
1906,250,1.0,0.2,0.2,0.2,0.2,0.2,0.3,0.5
641,200,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.4
5622,1950,1.0,0.1,0.1,0.2,0.2,0.2,0.3,0.5
5926,50,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
7065,700,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
5929,600,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.5
286,250,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
895,500,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.6
1565,250,1.0,0.1,0.1,0.1,0.1,0.2,0.2,0.4
6980,250,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
1402,50,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.5
