query_idx,ef_true,recall_at_ef_true,RV_gamma_0.1,RV_gamma_0.5,RV_gamma_1.0,RV_gamma_2.0,RV_gamma_5.0,RV_gamma_10.0,RV_gamma_20.0
1335,50,1.0,0.3,0.4,0.4,0.4,0.6,0.8,0.9
4069,2250,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.2
6039,100,1.0,0.2,0.2,0.2,0.2,0.3,0.6,0.8
1714,50,1.0,0.3,0.3,0.3,0.3,0.4,0.5,0.7
7965,1800,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.6
2642,50,1.0,0.3,0.3,0.3,0.3,0.5,0.8,0.9
1712,50,1.0,0.3,0.4,0.4,0.4,0.6,0.8,0.8
1004,50,1.0,0.2,0.2,0.2,0.3,0.5,0.7,0.9
9971,1050,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
8948,150,1.0,0.2,0.3,0.3,0.3,0.4,0.6,0.8
9647,150,1.0,0.3,0.3,0.3,0.3,0.5,0.6,0.8
1773,150,1.0,0.2,0.2,0.3,0.3,0.4,0.6,0.8
1568,50,1.0,0.5,0.5,0.6,0.6,0.7,0.8,0.9
2546,50,1.0,0.4,0.4,0.5,0.5,0.6,0.8,0.9
6123,400,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
8873,100,1.0,0.2,0.2,0.3,0.3,0.4,0.6,0.8
4273,300,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.6
6751,50,1.0,0.3,0.4,0.4,0.4,0.5,0.7,0.8
183,1050,1.0,0.1,0.1,0.1,0.1,0.2,0.5,0.8
8538,50,1.0,0.4,0.4,0.4,0.5,0.7,0.8,0.9
1883,250,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.3
6875,100,1.0,0.2,0.3,0.3,0.3,0.4,0.6,0.9
7046,50,1.0,0.3,0.4,0.4,0.4,0.5,0.6,0.7
549,250,1.0,0.2,0.2,0.2,0.3,0.3,0.5,0.6
1679,100,1.0,0.3,0.3,0.3,0.3,0.4,0.6,0.7
5357,100,1.0,0.4,0.4,0.4,0.4,0.5,0.6,0.7
1511,200,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
8223,50,1.0,0.4,0.5,0.5,0.5,0.6,0.7,0.9
7578,700,1.0,0.1,0.2,0.2,0.2,0.3,0.4,0.5
7435,750,1.0,0.1,0.2,0.2,0.2,0.3,0.4,0.2
9276,50,1.0,0.3,0.3,0.4,0.4,0.6,0.8,0.9
3984,250,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.7
2993,4400,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.7
3034,50,1.0,0.3,0.3,0.3,0.4,0.5,0.7,0.8
4473,150,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
5516,1600,1.0,0.1,0.1,0.1,0.2,0.3,0.4,0.1
5572,50,1.0,0.2,0.2,0.3,0.3,0.5,0.8,0.9
5530,450,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
7580,50,1.0,0.2,0.2,0.3,0.3,0.5,0.8,0.9
8963,50,1.0,0.2,0.3,0.3,0.3,0.5,0.7,0.8
2234,400,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.7
2560,50,1.0,0.2,0.3,0.3,0.3,0.5,0.8,0.9
6852,100,1.0,0.1,0.1,0.1,0.2,0.5,0.9,0.9
9973,150,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
6431,50,1.0,0.3,0.4,0.4,0.4,0.6,0.8,0.9
7700,50,1.0,0.3,0.3,0.3,0.3,0.4,0.6,0.8
3879,50,1.0,0.4,0.4,0.4,0.5,0.7,0.8,0.8
8469,100,1.0,0.3,0.3,0.3,0.3,0.5,0.6,0.7
6754,50,1.0,0.4,0.4,0.5,0.5,0.6,0.7,0.8
9583,150,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.7
9557,400,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.2
9013,100,1.0,0.2,0.3,0.3,0.3,0.4,0.5,0.8
6555,300,1.0,0.1,0.2,0.2,0.2,0.3,0.4,0.6
8256,5000,0.9,0.1,0.1,0.1,0.1,0.2,0.4,0.4
8122,3300,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.7
6092,100,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.6
7088,500,1.0,0.1,0.1,0.2,0.2,0.3,0.4,0.2
4864,1150,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.3
3743,50,1.0,0.3,0.4,0.4,0.5,0.6,0.8,0.8
8415,50,1.0,0.2,0.2,0.2,0.3,0.4,0.7,0.9
9364,50,1.0,0.3,0.3,0.4,0.4,0.5,0.6,0.8
8674,1450,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.1
6099,100,1.0,0.3,0.3,0.4,0.4,0.5,0.7,0.8
6790,1050,1.0,0.2,0.2,0.2,0.3,0.4,0.5,0.7
6506,50,1.0,0.3,0.3,0.3,0.4,0.6,0.8,0.8
5822,50,1.0,0.3,0.3,0.3,0.4,0.6,0.8,0.9
4565,150,1.0,0.2,0.3,0.3,0.3,0.4,0.5,0.7
8676,100,1.0,0.3,0.3,0.3,0.3,0.5,0.7,0.8
4185,5000,1.0,0.2,0.2,0.2,0.3,0.3,0.5,0.0
8253,100,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.8
1295,250,1.0,0.1,0.1,0.1,0.2,0.3,0.6,0.8
4929,50,1.0,0.4,0.4,0.5,0.5,0.5,0.6,0.8
3839,200,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.8
1189,1350,1.0,0.2,0.2,0.2,0.3,0.4,0.7,0.9
2387,500,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
6534,50,1.0,0.4,0.4,0.5,0.5,0.7,0.8,0.9
659,100,1.0,0.1,0.1,0.1,0.2,0.3,0.5,0.7
764,1900,1.0,0.1,0.1,0.2,0.2,0.3,0.5,0.3
5716,300,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
7231,100,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
7533,50,1.0,0.3,0.3,0.3,0.4,0.5,0.7,0.9
4943,1350,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.1
7257,100,1.0,0.1,0.1,0.2,0.2,0.3,0.4,0.6
1045,350,1.0,0.1,0.1,0.1,0.2,0.3,0.4,0.7
232,350,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
5944,50,1.0,0.6,0.6,0.6,0.7,0.8,0.8,0.9
4648,50,1.0,0.4,0.4,0.4,0.5,0.6,0.7,0.8
250,100,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
9068,300,1.0,0.2,0.2,0.2,0.2,0.4,0.6,0.9
1232,300,1.0,0.1,0.1,0.1,0.1,0.3,0.5,0.2
787,50,1.0,0.3,0.3,0.3,0.4,0.5,0.6,0.7
5965,50,1.0,0.2,0.2,0.2,0.3,0.5,0.9,0.9
357,100,1.0,0.2,0.2,0.2,0.3,0.4,0.5,0.7
8215,1800,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.3
4968,50,1.0,0.2,0.2,0.3,0.3,0.6,0.9,0.9
6768,1400,1.0,0.1,0.1,0.1,0.2,0.3,0.4,0.5
8,50,1.0,0.2,0.2,0.2,0.3,0.6,0.9,0.9
1422,100,1.0,0.3,0.3,0.3,0.4,0.5,0.7,0.8
8210,50,1.0,0.3,0.3,0.3,0.3,0.5,0.7,0.8
1581,50,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.8
8744,300,1.0,0.1,0.1,0.2,0.2,0.2,0.3,0.5
5547,50,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.7
545,50,1.0,0.1,0.1,0.1,0.2,0.3,0.5,0.7
1962,100,1.0,0.3,0.3,0.3,0.4,0.5,0.6,0.8
1927,2600,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.1
7883,550,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.5
1187,200,1.0,0.1,0.1,0.1,0.2,0.3,0.6,0.9
6267,850,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.8
4820,50,1.0,0.3,0.3,0.3,0.4,0.5,0.7,0.8
2675,100,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
6231,150,1.0,0.2,0.3,0.3,0.3,0.5,0.6,0.8
1237,50,1.0,0.2,0.3,0.3,0.3,0.4,0.6,0.8
8820,100,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
3945,500,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
6466,50,1.0,0.5,0.6,0.6,0.6,0.7,0.8,0.9
2930,1300,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
7358,50,1.0,0.3,0.3,0.3,0.4,0.5,0.6,0.8
4509,100,1.0,0.3,0.3,0.3,0.4,0.5,0.7,0.8
2986,50,1.0,0.3,0.3,0.3,0.3,0.5,0.7,0.9
886,4850,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.1
8288,100,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.7
7360,600,1.0,0.2,0.2,0.2,0.3,0.4,0.5,0.7
9020,3600,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.0
4394,100,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.8
2114,50,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.8
1421,2050,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.6
7558,450,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.6
7613,50,1.0,0.4,0.4,0.4,0.4,0.5,0.6,0.7
1283,50,1.0,0.3,0.4,0.4,0.5,0.6,0.7,0.8
9201,2050,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.6
9112,50,1.0,0.3,0.3,0.3,0.4,0.5,0.6,0.8
4976,400,1.0,0.1,0.2,0.2,0.2,0.3,0.4,0.6
3671,50,1.0,0.3,0.3,0.4,0.5,0.8,0.9,0.9
834,400,1.0,0.2,0.3,0.3,0.3,0.4,0.6,0.7
7789,250,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
5638,350,1.0,0.1,0.2,0.2,0.2,0.3,0.4,0.5
5582,100,1.0,0.2,0.2,0.2,0.3,0.4,0.5,0.7
2128,150,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.6
6909,50,1.0,0.3,0.3,0.3,0.4,0.6,0.9,0.9
4112,550,1.0,0.1,0.2,0.2,0.2,0.3,0.6,0.7
448,1450,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.5
8925,150,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.3
8321,50,1.0,0.3,0.3,0.3,0.4,0.5,0.7,0.8
9211,1200,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.0
1760,50,1.0,0.2,0.2,0.3,0.3,0.5,0.8,0.9
5830,1500,1.0,0.2,0.2,0.2,0.2,0.4,0.6,0.8
4500,100,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
860,5000,0.9,0.1,0.1,0.1,0.1,0.2,0.4,0.1
3159,50,1.0,0.5,0.5,0.5,0.6,0.8,0.9,0.9
8037,50,1.0,0.2,0.2,0.2,0.2,0.4,0.7,0.8
781,250,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.8
9151,700,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.2
268,50,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.8
823,200,1.0,0.2,0.2,0.2,0.3,0.4,0.7,0.8
3910,350,1.0,0.2,0.2,0.2,0.3,0.4,0.7,0.8
4121,50,1.0,0.1,0.1,0.2,0.2,0.4,0.8,0.8
2250,1000,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.0
2554,50,1.0,0.5,0.5,0.5,0.5,0.7,0.8,0.9
4256,150,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.6
6640,600,1.0,0.2,0.2,0.3,0.3,0.4,0.5,0.7
552,1000,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.7
3364,50,1.0,0.2,0.2,0.2,0.3,0.6,0.9,1.0
4449,50,1.0,0.3,0.4,0.4,0.4,0.6,0.7,0.8
6705,200,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.8
4398,1650,1.0,0.1,0.1,0.2,0.2,0.3,0.4,0.5
4600,100,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.7
8894,150,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.8
7190,150,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.4
4703,50,1.0,0.2,0.2,0.3,0.3,0.5,0.8,0.9
9484,350,1.0,0.1,0.1,0.2,0.2,0.3,0.4,0.6
7427,2150,1.0,0.1,0.1,0.2,0.2,0.3,0.4,0.7
911,50,1.0,0.4,0.4,0.4,0.5,0.6,0.8,0.8
7314,50,1.0,0.4,0.5,0.5,0.6,0.8,0.9,0.9
3352,450,1.0,0.1,0.1,0.2,0.2,0.2,0.4,0.5
106,100,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.8
5035,1650,1.0,0.1,0.1,0.1,0.2,0.3,0.4,0.7
2858,200,1.0,0.1,0.1,0.1,0.2,0.3,0.4,0.1
5618,50,1.0,0.2,0.2,0.2,0.2,0.4,0.8,0.9
4353,100,1.0,0.3,0.3,0.3,0.4,0.5,0.6,0.8
8131,50,1.0,0.3,0.3,0.3,0.3,0.4,0.6,0.8
3024,2300,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
4963,250,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.7
2167,900,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.2
9246,50,1.0,0.2,0.3,0.3,0.4,0.6,0.8,0.9
3534,1000,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.6
9274,50,1.0,0.2,0.2,0.2,0.3,0.4,0.7,0.8
3009,100,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
387,50,1.0,0.4,0.4,0.4,0.5,0.8,0.9,0.9
8608,2250,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.3
6325,250,1.0,0.2,0.2,0.2,0.3,0.4,0.5,0.7
8411,3450,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.0
4965,50,1.0,0.3,0.3,0.3,0.4,0.6,0.9,0.9
4983,50,1.0,0.4,0.4,0.5,0.5,0.6,0.8,0.9
5706,1900,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
1204,50,1.0,0.2,0.3,0.3,0.3,0.5,0.8,0.9
3048,50,1.0,0.3,0.3,0.4,0.4,0.6,0.8,0.8
6270,50,1.0,0.4,0.4,0.4,0.5,0.7,0.8,0.9
1110,100,1.0,0.3,0.3,0.3,0.4,0.5,0.8,0.9
45,50,1.0,0.3,0.3,0.3,0.3,0.4,0.6,0.7
957,50,1.0,0.3,0.4,0.4,0.5,0.6,0.8,0.9
752,100,1.0,0.3,0.3,0.3,0.4,0.5,0.6,0.7
8574,5000,0.9,0.1,0.1,0.1,0.1,0.2,0.3,0.1
3415,50,1.0,0.5,0.5,0.5,0.6,0.7,0.8,0.9
6189,50,1.0,0.3,0.3,0.3,0.3,0.4,0.6,0.8
7412,150,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.8
1920,100,1.0,0.3,0.3,0.3,0.3,0.5,0.7,0.9
4783,100,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
6233,1150,1.0,0.1,0.1,0.1,0.2,0.3,0.4,0.1
6490,50,1.0,0.3,0.3,0.4,0.4,0.6,0.8,0.9
2147,200,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
7423,250,1.0,0.3,0.3,0.3,0.3,0.4,0.4,0.6
8141,50,1.0,0.3,0.3,0.4,0.4,0.5,0.7,0.8
1107,50,1.0,0.3,0.4,0.4,0.5,0.6,0.8,0.9
7179,50,1.0,0.2,0.3,0.3,0.3,0.4,0.6,0.8
964,100,1.0,0.2,0.3,0.3,0.3,0.4,0.6,0.7
6230,200,1.0,0.1,0.2,0.2,0.2,0.4,0.8,0.8
8635,100,1.0,0.2,0.2,0.2,0.3,0.3,0.5,0.6
2734,50,1.0,0.2,0.2,0.2,0.3,0.3,0.5,0.7
5578,50,1.0,0.4,0.4,0.4,0.5,0.6,0.8,0.9
6999,50,1.0,0.3,0.4,0.4,0.4,0.6,0.7,0.8
3110,50,1.0,0.3,0.3,0.3,0.3,0.5,0.8,0.9
4925,50,1.0,0.2,0.3,0.3,0.3,0.4,0.6,0.8
7771,100,1.0,0.3,0.3,0.3,0.4,0.5,0.7,0.8
5184,50,1.0,0.4,0.4,0.4,0.5,0.7,0.8,0.9
2947,50,1.0,0.5,0.5,0.6,0.7,0.8,0.9,0.9
931,1050,1.0,0.1,0.1,0.1,0.1,0.1,0.2,0.0
1809,800,1.0,0.2,0.2,0.2,0.3,0.4,0.5,0.5
3580,5000,0.9,0.1,0.1,0.1,0.1,0.2,0.3,0.0
6502,50,1.0,0.5,0.5,0.5,0.6,0.8,0.9,1.0
7481,50,1.0,0.4,0.5,0.5,0.6,0.8,0.9,0.9
4531,50,1.0,0.3,0.4,0.4,0.4,0.5,0.7,0.8
970,1800,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.0
1812,2450,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.8
4902,50,1.0,0.3,0.3,0.3,0.3,0.5,0.7,0.9
4655,100,1.0,0.3,0.3,0.3,0.4,0.6,0.8,0.9
6786,100,1.0,0.2,0.2,0.2,0.3,0.4,0.7,0.8
8628,50,1.0,0.4,0.5,0.5,0.6,0.7,0.8,0.9
9892,50,1.0,0.3,0.3,0.4,0.4,0.5,0.7,0.8
5840,500,1.0,0.1,0.1,0.1,0.2,0.2,0.3,0.5
8144,1300,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.8
7701,50,1.0,0.2,0.2,0.2,0.2,0.3,0.6,0.8
8279,50,1.0,0.4,0.4,0.4,0.5,0.6,0.9,0.9
2270,1300,1.0,0.1,0.2,0.2,0.2,0.3,0.4,0.6
1294,50,1.0,0.3,0.3,0.3,0.4,0.5,0.7,0.8
8857,1100,1.0,0.2,0.3,0.3,0.3,0.5,0.8,0.9
9788,50,1.0,0.2,0.2,0.3,0.3,0.5,0.7,0.9
9219,100,1.0,0.3,0.3,0.4,0.4,0.5,0.6,0.8
8731,50,1.0,0.3,0.3,0.3,0.4,0.7,0.9,0.9
9239,650,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.6
9180,50,1.0,0.4,0.5,0.5,0.5,0.7,0.8,0.9
7142,50,1.0,0.3,0.3,0.3,0.4,0.6,0.8,0.9
7369,350,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.7
8964,2500,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.0
8907,3800,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.3
3105,5000,0.9,0.1,0.1,0.1,0.1,0.2,0.3,0.0
7320,500,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.0
4248,450,1.0,0.3,0.3,0.3,0.4,0.4,0.5,0.2
575,2850,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.1
8542,50,1.0,0.3,0.3,0.4,0.4,0.6,0.7,0.8
4140,1000,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.0
153,50,1.0,0.2,0.2,0.2,0.3,0.5,0.8,0.9
4063,300,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.4
2243,250,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.8
9380,50,1.0,0.3,0.3,0.3,0.4,0.4,0.5,0.7
8847,200,1.0,0.1,0.2,0.2,0.2,0.3,0.5,0.8
5356,50,1.0,0.2,0.2,0.3,0.3,0.5,0.7,0.8
5000,900,1.0,0.1,0.1,0.1,0.2,0.3,0.4,0.1
8530,50,1.0,0.5,0.5,0.5,0.6,0.8,0.9,0.9
5838,1300,1.0,0.1,0.2,0.2,0.2,0.3,0.4,0.6
7661,50,1.0,0.4,0.4,0.4,0.5,0.6,0.8,0.9
5679,2400,1.0,0.1,0.1,0.1,0.2,0.3,0.6,0.8
9890,300,1.0,0.2,0.2,0.2,0.2,0.3,0.6,0.9
1460,900,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.0
2431,1050,1.0,0.3,0.3,0.3,0.4,0.5,0.7,0.8
2132,4600,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.3
6633,50,1.0,0.2,0.2,0.3,0.3,0.5,0.7,0.8
1095,50,1.0,0.2,0.2,0.3,0.3,0.4,0.7,0.8
216,50,1.0,0.1,0.1,0.2,0.2,0.4,0.8,0.9
8056,500,1.0,0.1,0.1,0.1,0.2,0.3,0.4,0.6
117,350,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.3
6561,3150,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.0
4899,100,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.6
9729,50,1.0,0.3,0.3,0.4,0.4,0.6,0.8,0.9
8231,50,1.0,0.3,0.3,0.4,0.4,0.5,0.7,0.9
6419,50,1.0,0.3,0.4,0.4,0.4,0.5,0.7,0.8
5579,100,1.0,0.2,0.2,0.2,0.3,0.4,0.7,0.8
7835,5000,0.9,0.1,0.2,0.2,0.2,0.3,0.4,0.5
78,200,1.0,0.1,0.1,0.1,0.2,0.3,0.4,0.2
3532,400,1.0,0.2,0.2,0.2,0.3,0.3,0.4,0.6
7467,100,1.0,0.2,0.3,0.3,0.3,0.5,0.7,0.9
1858,50,1.0,0.3,0.3,0.3,0.4,0.7,0.9,0.9
4617,1850,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.1
5158,3350,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.2
9519,50,1.0,0.3,0.3,0.4,0.4,0.6,0.8,0.9
9147,150,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.6
9976,50,1.0,0.3,0.3,0.3,0.4,0.6,0.8,0.8
2886,50,1.0,0.2,0.3,0.3,0.3,0.5,0.9,0.9
4084,150,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
4901,4050,1.0,0.2,0.2,0.3,0.3,0.5,0.7,0.9
4029,2800,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.0
6939,50,1.0,0.3,0.3,0.4,0.4,0.5,0.6,0.7
6714,200,1.0,0.2,0.3,0.3,0.3,0.4,0.5,0.6
8704,350,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.6
213,50,1.0,0.3,0.3,0.3,0.3,0.4,0.5,0.7
6007,1050,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.4
9855,900,1.0,0.3,0.3,0.3,0.4,0.5,0.7,0.8
4869,600,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
6152,50,1.0,0.3,0.3,0.4,0.4,0.6,0.8,0.9
9328,550,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.2
4912,350,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.4
4309,900,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.1
6836,450,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
9862,50,1.0,0.3,0.3,0.3,0.4,0.5,0.6,0.8
9129,5000,0.9,0.1,0.1,0.1,0.1,0.2,0.3,0.1
4100,2100,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
3202,2700,1.0,0.2,0.2,0.2,0.3,0.5,0.9,0.9
6950,3550,1.0,0.1,0.1,0.2,0.2,0.3,0.4,0.2
6288,100,1.0,0.1,0.2,0.2,0.2,0.3,0.5,0.7
7556,5000,0.9,0.1,0.1,0.1,0.1,0.2,0.3,0.1
7116,250,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
9736,50,1.0,0.2,0.2,0.2,0.3,0.4,0.6,0.8
4811,150,1.0,0.1,0.2,0.2,0.2,0.5,0.9,0.9
3409,50,1.0,0.3,0.3,0.3,0.4,0.6,0.8,0.9
7488,50,1.0,0.3,0.3,0.3,0.4,0.5,0.6,0.8
6607,5000,0.9,0.1,0.1,0.1,0.1,0.2,0.4,0.0
1719,100,1.0,0.2,0.2,0.3,0.3,0.5,0.7,0.9
1381,300,1.0,0.1,0.1,0.1,0.2,0.2,0.4,0.4
920,950,1.0,0.1,0.1,0.1,0.1,0.2,0.4,0.4
2828,50,1.0,0.4,0.4,0.4,0.5,0.7,0.8,0.9
7614,150,1.0,0.1,0.2,0.2,0.2,0.3,0.5,0.7
4085,50,1.0,0.4,0.4,0.4,0.5,0.7,0.9,0.9
6067,300,1.0,0.1,0.1,0.1,0.2,0.3,0.4,0.4
611,100,1.0,0.1,0.2,0.2,0.2,0.3,0.4,0.6
9574,50,1.0,0.4,0.4,0.5,0.6,0.8,0.9,0.9
8119,4400,1.0,0.1,0.1,0.1,0.1,0.3,0.7,0.9
6403,50,1.0,0.3,0.3,0.3,0.4,0.5,0.7,0.8
7496,200,1.0,0.2,0.2,0.2,0.3,0.3,0.5,0.6
9838,50,1.0,0.3,0.4,0.4,0.4,0.6,0.8,0.9
3665,3950,1.0,0.1,0.1,0.1,0.1,0.1,0.3,0.0
7368,100,1.0,0.3,0.3,0.3,0.3,0.5,0.6,0.8
5731,2600,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.0
4745,50,1.0,0.4,0.4,0.4,0.5,0.6,0.8,0.9
783,700,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
5326,200,1.0,0.1,0.1,0.2,0.2,0.2,0.4,0.5
9568,50,1.0,0.3,0.3,0.3,0.4,0.6,0.9,0.9
4117,50,1.0,0.6,0.6,0.6,0.7,0.8,0.9,0.9
4087,300,1.0,0.2,0.2,0.2,0.2,0.4,0.6,0.3
7037,50,1.0,0.3,0.3,0.3,0.4,0.5,0.8,0.9
3973,200,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
7073,100,1.0,0.3,0.3,0.3,0.3,0.5,0.6,0.8
3627,950,1.0,0.1,0.2,0.2,0.2,0.3,0.4,0.6
6050,1800,1.0,0.1,0.1,0.1,0.2,0.3,0.7,0.9
2727,100,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
1598,1650,1.0,0.1,0.1,0.2,0.2,0.2,0.3,0.5
6119,400,1.0,0.1,0.1,0.1,0.2,0.3,0.4,0.7
6825,1350,1.0,0.1,0.1,0.1,0.1,0.2,0.3,0.5
2454,50,1.0,0.3,0.3,0.3,0.3,0.5,0.7,0.8
2012,100,1.0,0.3,0.3,0.3,0.4,0.6,0.9,0.9
9224,50,1.0,0.3,0.3,0.4,0.4,0.5,0.7,0.8
6954,750,1.0,0.1,0.1,0.1,0.2,0.3,0.4,0.5
7604,50,1.0,0.2,0.2,0.3,0.3,0.6,0.9,0.9
1383,50,1.0,0.1,0.2,0.2,0.2,0.3,0.6,0.8
2001,250,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.7
5190,200,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
9343,150,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
3229,550,1.0,0.3,0.3,0.3,0.3,0.4,0.5,0.0
4850,50,1.0,0.3,0.3,0.4,0.4,0.6,0.8,0.9
5947,650,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
436,150,1.0,0.2,0.2,0.2,0.2,0.3,0.5,0.7
8559,50,1.0,0.5,0.6,0.6,0.6,0.7,0.8,0.9
1280,300,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.6
6539,300,1.0,0.1,0.1,0.2,0.2,0.3,0.6,0.9
5463,50,1.0,0.4,0.4,0.4,0.5,0.7,0.8,0.9
8896,1300,1.0,0.2,0.2,0.2,0.2,0.3,0.4,0.5
