query_idx,ef_true,RV_gamma_0.1,RV_gamma_0.5,RV_gamma_1.0,RV_gamma_2.0,RV_gamma_5.0,RV_gamma_10.0,RV_gamma_20.0,RV_gamma_50.0,RV_gamma_100.0
4783,100,0.2,0.2,0.2,0.2,0.3,0.5,0.7,0.0,0.0
6233,1150,0.1,0.1,0.1,0.2,0.3,0.4,0.1,0.0,0.0
6490,50,0.3,0.3,0.4,0.4,0.6,0.8,0.9,0.0,0.0
2147,200,0.2,0.2,0.2,0.2,0.3,0.4,0.5,0.0,0.0
7423,250,0.3,0.3,0.3,0.3,0.4,0.4,0.6,0.0,0.0
8141,50,0.3,0.3,0.4,0.4,0.5,0.7,0.8,0.0,0.0
1107,50,0.3,0.4,0.4,0.5,0.6,0.8,0.9,0.0,0.0
7179,50,0.2,0.3,0.3,0.3,0.4,0.6,0.8,0.0,0.0
964,100,0.2,0.3,0.3,0.3,0.4,0.6,0.7,0.0,0.0
6230,200,0.1,0.2,0.2,0.2,0.4,0.8,0.8,0.0,0.0
8635,100,0.2,0.2,0.2,0.3,0.3,0.5,0.6,0.0,0.0
2734,50,0.2,0.2,0.2,0.3,0.3,0.5,0.7,0.0,0.0
5578,50,0.4,0.4,0.4,0.5,0.6,0.8,0.9,0.0,0.0
6999,50,0.3,0.4,0.4,0.4,0.6,0.7,0.8,0.5,0.0
3110,50,0.3,0.3,0.3,0.3,0.5,0.8,0.9,0.0,0.0
4925,50,0.2,0.3,0.3,0.3,0.4,0.6,0.8,0.0,0.0
7771,100,0.3,0.3,0.3,0.4,0.5,0.7,0.8,0.0,0.0
5184,50,0.4,0.4,0.4,0.5,0.7,0.8,0.9,0.0,0.0
2947,50,0.5,0.5,0.6,0.7,0.8,0.9,0.9,0.0,0.0
931,1050,0.1,0.1,0.1,0.1,0.1,0.2,0.0,0.0,0.0
1809,800,0.2,0.2,0.2,0.3,0.4,0.5,0.5,0.0,0.0
3580,5000,0.1,0.1,0.1,0.1,0.2,0.3,0.0,0.0,0.0
6502,50,0.5,0.5,0.5,0.6,0.8,0.9,1.0,1.0,0.0
7481,50,0.4,0.5,0.5,0.6,0.8,0.9,0.9,0.0,0.0
4531,50,0.3,0.4,0.4,0.4,0.5,0.7,0.8,0.0,0.0
970,1800,0.1,0.1,0.1,0.1,0.2,0.3,0.0,0.0,0.0
1812,2450,0.2,0.2,0.2,0.3,0.4,0.6,0.8,0.0,0.0
4902,50,0.3,0.3,0.3,0.3,0.5,0.7,0.9,0.0,0.0
4655,100,0.3,0.3,0.3,0.4,0.6,0.8,0.9,0.0,0.0
6786,100,0.2,0.2,0.2,0.3,0.4,0.7,0.8,0.0,0.0
8628,50,0.4,0.5,0.5,0.6,0.7,0.8,0.9,0.0,0.0
9892,50,0.3,0.3,0.4,0.4,0.5,0.7,0.8,0.0,0.0
5840,500,0.1,0.1,0.1,0.2,0.2,0.3,0.5,0.0,0.0
8144,1300,0.2,0.2,0.2,0.2,0.3,0.5,0.8,0.0,0.0
7701,50,0.2,0.2,0.2,0.2,0.3,0.6,0.8,0.0,0.0
8279,50,0.4,0.4,0.4,0.5,0.6,0.9,0.9,0.1,0.0
2270,1300,0.1,0.2,0.2,0.2,0.3,0.4,0.6,0.0,0.0
1294,50,0.3,0.3,0.3,0.4,0.5,0.7,0.8,0.2,0.0
8857,1100,0.2,0.3,0.3,0.3,0.5,0.8,0.9,0.0,0.0
9788,50,0.2,0.2,0.3,0.3,0.5,0.7,0.9,0.0,0.0
9219,100,0.3,0.3,0.4,0.4,0.5,0.6,0.8,0.0,0.0
8731,50,0.3,0.3,0.3,0.4,0.7,0.9,0.9,0.9,0.0
9239,650,0.2,0.2,0.2,0.2,0.3,0.5,0.6,0.0,0.0
9180,50,0.4,0.5,0.5,0.5,0.7,0.8,0.9,0.0,0.0
7142,50,0.3,0.3,0.3,0.4,0.6,0.8,0.9,0.0,0.0
7369,350,0.1,0.1,0.1,0.1,0.2,0.4,0.7,0.0,0.0
8964,2500,0.1,0.1,0.1,0.1,0.2,0.3,0.0,0.0,0.0
8907,3800,0.1,0.1,0.1,0.2,0.2,0.4,0.3,0.0,0.0
3105,5000,0.1,0.1,0.1,0.1,0.2,0.3,0.0,0.0,0.0
7320,500,0.2,0.2,0.2,0.2,0.3,0.5,0.0,0.0,0.0
4248,450,0.3,0.3,0.3,0.4,0.4,0.5,0.2,0.0,0.0
575,2850,0.1,0.1,0.1,0.1,0.2,0.3,0.1,0.0,0.0
8542,50,0.3,0.3,0.4,0.4,0.6,0.7,0.8,0.0,0.0
4140,1000,0.1,0.1,0.1,0.1,0.2,0.3,0.0,0.0,0.0
153,50,0.2,0.2,0.2,0.3,0.5,0.8,0.9,0.0,0.0
4063,300,0.1,0.1,0.1,0.1,0.2,0.3,0.4,0.0,0.0
2243,250,0.2,0.2,0.2,0.3,0.4,0.6,0.8,0.0,0.0
9380,50,0.3,0.3,0.3,0.4,0.4,0.5,0.7,0.0,0.0
8847,200,0.1,0.2,0.2,0.2,0.3,0.5,0.8,0.0,0.0
5356,50,0.2,0.2,0.3,0.3,0.5,0.7,0.8,0.0,0.0
5000,900,0.1,0.1,0.1,0.2,0.3,0.4,0.1,0.0,0.0
8530,50,0.5,0.5,0.5,0.6,0.8,0.9,0.9,0.9,0.0
5838,1300,0.1,0.2,0.2,0.2,0.3,0.4,0.6,0.0,0.0
7661,50,0.4,0.4,0.4,0.5,0.6,0.8,0.9,0.0,0.0
5679,2400,0.1,0.1,0.1,0.2,0.3,0.6,0.8,0.0,0.0
9890,300,0.2,0.2,0.2,0.2,0.3,0.6,0.9,0.0,0.0
1460,900,0.1,0.1,0.1,0.1,0.2,0.3,0.0,0.0,0.0
2431,1050,0.3,0.3,0.3,0.4,0.5,0.7,0.8,0.0,0.0
2132,4600,0.1,0.1,0.1,0.1,0.2,0.4,0.3,0.0,0.0
6633,50,0.2,0.2,0.3,0.3,0.5,0.7,0.8,0.0,0.0
1095,50,0.2,0.2,0.3,0.3,0.4,0.7,0.8,0.8,0.0
216,50,0.1,0.1,0.2,0.2,0.4,0.8,0.9,0.0,0.0
8056,500,0.1,0.1,0.1,0.2,0.3,0.4,0.6,0.0,0.0
117,350,0.2,0.2,0.2,0.2,0.3,0.5,0.3,0.0,0.0
6561,3150,0.1,0.1,0.1,0.1,0.2,0.4,0.0,0.0,0.0
4899,100,0.2,0.2,0.2,0.2,0.3,0.5,0.6,0.0,0.0
9729,50,0.3,0.3,0.4,0.4,0.6,0.8,0.9,0.0,0.0
8231,50,0.3,0.3,0.4,0.4,0.5,0.7,0.9,0.0,0.0
6419,50,0.3,0.4,0.4,0.4,0.5,0.7,0.8,0.0,0.0
5579,100,0.2,0.2,0.2,0.3,0.4,0.7,0.8,0.0,0.0
7835,5000,0.1,0.2,0.2,0.2,0.3,0.4,0.5,0.0,0.0
78,200,0.1,0.1,0.1,0.2,0.3,0.4,0.2,0.0,0.0
3532,400,0.2,0.2,0.2,0.3,0.3,0.4,0.6,0.0,0.0
7467,100,0.2,0.3,0.3,0.3,0.5,0.7,0.9,0.0,0.0
1858,50,0.3,0.3,0.3,0.4,0.7,0.9,0.9,0.0,0.0
4617,1850,0.1,0.1,0.1,0.2,0.2,0.4,0.1,0.0,0.0
5158,3350,0.2,0.2,0.2,0.2,0.3,0.5,0.2,0.0,0.0
9519,50,0.3,0.3,0.4,0.4,0.6,0.8,0.9,0.0,0.0
9147,150,0.2,0.2,0.2,0.2,0.3,0.5,0.6,0.0,0.0
9976,50,0.3,0.3,0.3,0.4,0.6,0.8,0.8,0.0,0.0
2886,50,0.2,0.3,0.3,0.3,0.5,0.9,0.9,0.0,0.0
4084,150,0.2,0.2,0.2,0.2,0.3,0.5,0.7,0.0,0.0
4901,4050,0.2,0.2,0.3,0.3,0.5,0.7,0.9,0.0,0.0
4029,2800,0.1,0.1,0.1,0.2,0.2,0.4,0.0,0.0,0.0
6939,50,0.3,0.3,0.4,0.4,0.5,0.6,0.7,0.0,0.0
6714,200,0.2,0.3,0.3,0.3,0.4,0.5,0.6,0.0,0.0
8704,350,0.2,0.2,0.2,0.2,0.3,0.5,0.6,0.0,0.0
213,50,0.3,0.3,0.3,0.3,0.4,0.5,0.7,0.0,0.0
6007,1050,0.1,0.1,0.1,0.1,0.2,0.4,0.4,0.0,0.0
9855,900,0.3,0.3,0.3,0.4,0.5,0.7,0.8,0.0,0.0
4869,600,0.1,0.1,0.1,0.1,0.2,0.3,0.5,0.0,0.0
6152,50,0.3,0.3,0.4,0.4,0.6,0.8,0.9,0.0,0.0
9328,550,0.1,0.1,0.1,0.1,0.2,0.4,0.2,0.0,0.0
4912,350,0.2,0.2,0.2,0.2,0.3,0.5,0.4,0.0,0.0
4309,900,0.1,0.1,0.1,0.1,0.2,0.4,0.1,0.0,0.0
6836,450,0.2,0.2,0.2,0.2,0.3,0.4,0.6,0.0,0.0
9862,50,0.3,0.3,0.3,0.4,0.5,0.6,0.8,0.0,0.0
9129,5000,0.1,0.1,0.1,0.1,0.2,0.3,0.1,0.0,0.0
4100,2100,0.2,0.2,0.2,0.2,0.3,0.4,0.6,0.0,0.0
3202,2700,0.2,0.2,0.2,0.3,0.5,0.9,0.9,0.8,0.0
6950,3550,0.1,0.1,0.2,0.2,0.3,0.4,0.2,0.0,0.0
6288,100,0.1,0.2,0.2,0.2,0.3,0.5,0.7,0.0,0.0
7556,5000,0.1,0.1,0.1,0.1,0.2,0.3,0.1,0.0,0.0
7116,250,0.2,0.2,0.2,0.2,0.3,0.4,0.6,0.0,0.0
9736,50,0.2,0.2,0.2,0.3,0.4,0.6,0.8,0.0,0.0
4811,150,0.1,0.2,0.2,0.2,0.5,0.9,0.9,0.0,0.0
3409,50,0.3,0.3,0.3,0.4,0.6,0.8,0.9,0.0,0.0
7488,50,0.3,0.3,0.3,0.4,0.5,0.6,0.8,0.0,0.0
6607,5000,0.1,0.1,0.1,0.1,0.2,0.4,0.0,0.0,0.0
1719,100,0.2,0.2,0.3,0.3,0.5,0.7,0.9,0.0,0.0
1381,300,0.1,0.1,0.1,0.2,0.2,0.4,0.4,0.0,0.0
920,950,0.1,0.1,0.1,0.1,0.2,0.4,0.4,0.0,0.0
2828,50,0.4,0.4,0.4,0.5,0.7,0.8,0.9,0.0,0.0
7614,150,0.1,0.2,0.2,0.2,0.3,0.5,0.7,0.0,0.0
4085,50,0.4,0.4,0.4,0.5,0.7,0.9,0.9,0.9,0.0
6067,300,0.1,0.1,0.1,0.2,0.3,0.4,0.4,0.0,0.0
611,100,0.1,0.2,0.2,0.2,0.3,0.4,0.6,0.0,0.0
9574,50,0.4,0.4,0.5,0.6,0.8,0.9,0.9,0.9,0.1
8119,4400,0.1,0.1,0.1,0.1,0.3,0.7,0.9,0.0,0.0
6403,50,0.3,0.3,0.3,0.4,0.5,0.7,0.8,0.0,0.0
7496,200,0.2,0.2,0.2,0.3,0.3,0.5,0.6,0.0,0.0
9838,50,0.3,0.4,0.4,0.4,0.6,0.8,0.9,0.0,0.0
3665,3950,0.1,0.1,0.1,0.1,0.1,0.3,0.0,0.0,0.0
7368,100,0.3,0.3,0.3,0.3,0.5,0.6,0.8,0.0,0.0
5731,2600,0.1,0.1,0.1,0.1,0.2,0.3,0.0,0.0,0.0
4745,50,0.4,0.4,0.4,0.5,0.6,0.8,0.9,0.0,0.0
783,700,0.2,0.2,0.2,0.2,0.3,0.5,0.7,0.0,0.0
5326,200,0.1,0.1,0.2,0.2,0.2,0.4,0.5,0.0,0.0
9568,50,0.3,0.3,0.3,0.4,0.6,0.9,0.9,0.1,0.0
4117,50,0.6,0.6,0.6,0.7,0.8,0.9,0.9,1.0,0.0
4087,300,0.2,0.2,0.2,0.2,0.4,0.6,0.3,0.0,0.0
7037,50,0.3,0.3,0.3,0.4,0.5,0.8,0.9,0.0,0.0
3973,200,0.2,0.2,0.2,0.2,0.3,0.5,0.7,0.0,0.0
7073,100,0.3,0.3,0.3,0.3,0.5,0.6,0.8,0.0,0.0
3627,950,0.1,0.2,0.2,0.2,0.3,0.4,0.6,0.0,0.0
6050,1800,0.1,0.1,0.1,0.2,0.3,0.7,0.9,0.0,0.0
2727,100,0.2,0.2,0.2,0.2,0.3,0.4,0.6,0.0,0.0
1598,1650,0.1,0.1,0.2,0.2,0.2,0.3,0.5,0.0,0.0
6119,400,0.1,0.1,0.1,0.2,0.3,0.4,0.7,0.0,0.0
6825,1350,0.1,0.1,0.1,0.1,0.2,0.3,0.5,0.0,0.0
2454,50,0.3,0.3,0.3,0.3,0.5,0.7,0.8,0.0,0.0
2012,100,0.3,0.3,0.3,0.4,0.6,0.9,0.9,0.0,0.0
9224,50,0.3,0.3,0.4,0.4,0.5,0.7,0.8,0.0,0.0
6954,750,0.1,0.1,0.1,0.2,0.3,0.4,0.5,0.0,0.0
7604,50,0.2,0.2,0.3,0.3,0.6,0.9,0.9,0.0,0.0
1383,50,0.1,0.2,0.2,0.2,0.3,0.6,0.8,0.0,0.0
2001,250,0.2,0.2,0.2,0.2,0.3,0.4,0.7,0.0,0.0
5190,200,0.2,0.2,0.2,0.2,0.3,0.4,0.6,0.0,0.0
9343,150,0.2,0.2,0.2,0.2,0.3,0.4,0.6,0.0,0.0
3229,550,0.3,0.3,0.3,0.3,0.4,0.5,0.0,0.0,0.0
4850,50,0.3,0.3,0.4,0.4,0.6,0.8,0.9,0.0,0.0
5947,650,0.2,0.2,0.2,0.2,0.3,0.4,0.6,0.0,0.0
436,150,0.2,0.2,0.2,0.2,0.3,0.5,0.7,0.0,0.0
8559,50,0.5,0.6,0.6,0.6,0.7,0.8,0.9,0.9,0.0
1280,300,0.2,0.2,0.2,0.2,0.3,0.4,0.6,0.0,0.0
6539,300,0.1,0.1,0.2,0.2,0.3,0.6,0.9,0.0,0.0
5463,50,0.4,0.4,0.4,0.5,0.7,0.8,0.9,0.9,0.0
8896,1300,0.2,0.2,0.2,0.2,0.3,0.4,0.5,0.0,0.0
678,50,0.2,0.3,0.3,0.3,0.5,0.7,0.8,0.0,0.0
5597,200,0.4,0.4,0.4,0.4,0.5,0.7,0.7,0.0,0.0
5113,50,0.2,0.2,0.3,0.3,0.4,0.6,0.8,0.0,0.0
7096,2650,0.1,0.1,0.1,0.1,0.2,0.3,0.1,0.0,0.0
466,800,0.1,0.1,0.1,0.1,0.2,0.3,0.1,0.0,0.0
1106,600,0.2,0.2,0.2,0.2,0.3,0.5,0.3,0.0,0.0
7794,100,0.2,0.2,0.2,0.3,0.4,0.6,0.7,0.0,0.0
1282,200,0.2,0.2,0.2,0.2,0.3,0.4,0.5,0.0,0.0
8104,150,0.2,0.2,0.2,0.2,0.3,0.4,0.6,0.0,0.0
7248,100,0.2,0.2,0.2,0.3,0.4,0.5,0.7,0.0,0.0
9182,50,0.2,0.3,0.3,0.3,0.5,0.8,0.8,0.0,0.0
8624,50,0.3,0.3,0.3,0.3,0.5,0.7,0.9,0.0,0.0
7669,50,0.3,0.3,0.3,0.4,0.5,0.7,0.8,0.0,0.0
253,2050,0.1,0.1,0.1,0.1,0.2,0.3,0.0,0.0,0.0
9040,50,0.2,0.2,0.2,0.3,0.5,0.8,0.9,0.1,0.0
6118,150,0.2,0.2,0.2,0.2,0.4,0.7,0.9,0.0,0.0
9798,3100,0.2,0.2,0.2,0.2,0.3,0.5,0.1,0.0,0.0
5620,450,0.2,0.2,0.2,0.2,0.3,0.5,0.6,0.0,0.0
7774,50,0.3,0.3,0.4,0.4,0.5,0.7,0.8,0.0,0.0
3553,300,0.1,0.1,0.1,0.2,0.2,0.4,0.1,0.0,0.0
5247,100,0.2,0.2,0.2,0.3,0.4,0.6,0.8,0.0,0.0
7090,150,0.1,0.2,0.2,0.2,0.4,0.7,0.9,0.0,0.0
2958,400,0.1,0.1,0.2,0.2,0.3,0.4,0.6,0.0,0.0
8590,150,0.2,0.2,0.3,0.3,0.4,0.5,0.8,0.0,0.0
8728,50,0.4,0.4,0.5,0.5,0.7,0.9,0.9,0.9,0.5
837,100,0.3,0.3,0.4,0.4,0.6,0.8,0.9,0.0,0.0
4292,50,0.3,0.3,0.3,0.4,0.5,0.6,0.8,0.0,0.0
593,50,0.2,0.2,0.2,0.3,0.4,0.8,0.9,0.0,0.0
3550,2600,0.1,0.1,0.1,0.1,0.2,0.3,0.0,0.0,0.0
5194,50,0.5,0.5,0.5,0.5,0.6,0.7,0.8,0.9,0.0
501,100,0.4,0.4,0.4,0.4,0.6,0.7,0.8,0.0,0.0
6249,50,0.2,0.2,0.2,0.3,0.4,0.7,0.8,0.0,0.0
7753,350,0.1,0.1,0.2,0.2,0.3,0.7,0.8,0.0,0.0
3005,550,0.2,0.2,0.2,0.2,0.3,0.4,0.6,0.0,0.0
1928,50,0.3,0.3,0.4,0.4,0.6,0.8,0.9,0.1,0.0
5090,50,0.4,0.4,0.4,0.5,0.6,0.8,0.9,0.0,0.0
670,1300,0.1,0.1,0.1,0.1,0.2,0.3,0.6,0.0,0.0
4853,50,0.3,0.3,0.3,0.4,0.6,0.8,0.9,0.9,0.0
4099,50,0.5,0.6,0.6,0.6,0.8,0.8,0.9,0.2,0.0
3075,100,0.2,0.2,0.3,0.3,0.4,0.6,0.8,0.0,0.0
4807,1450,0.2,0.2,0.2,0.2,0.3,0.4,0.1,0.0,0.0
9413,50,0.4,0.4,0.4,0.5,0.7,0.9,0.9,0.4,0.0
5948,50,0.4,0.4,0.4,0.5,0.6,0.8,0.9,0.0,0.0
6299,100,0.3,0.3,0.4,0.4,0.5,0.7,0.8,0.0,0.0
8196,50,0.3,0.3,0.4,0.4,0.5,0.7,0.8,0.0,0.0
5185,250,0.1,0.1,0.1,0.2,0.2,0.4,0.7,0.0,0.0
3252,50,0.5,0.5,0.5,0.6,0.7,0.8,0.9,0.0,0.0
1122,100,0.2,0.2,0.2,0.3,0.4,0.5,0.6,0.0,0.0
4424,100,0.2,0.2,0.2,0.3,0.4,0.5,0.7,0.0,0.0
9089,250,0.1,0.1,0.1,0.1,0.2,0.3,0.2,0.0,0.0
1520,50,0.2,0.3,0.3,0.3,0.5,0.7,0.9,0.0,0.0
8786,400,0.1,0.2,0.2,0.2,0.7,0.9,0.9,0.9,0.9
5355,50,0.2,0.2,0.3,0.3,0.4,0.6,0.8,0.0,0.0
5309,50,0.4,0.4,0.4,0.5,0.7,0.8,0.9,0.9,0.0
8930,50,0.3,0.3,0.3,0.4,0.5,0.8,0.9,0.0,0.0
9481,400,0.2,0.2,0.2,0.2,0.3,0.4,0.6,0.0,0.0
9800,50,0.2,0.2,0.2,0.2,0.4,0.8,0.9,0.1,0.0
7925,150,0.2,0.3,0.3,0.3,0.4,0.6,0.8,0.0,0.0
6433,50,0.2,0.2,0.2,0.3,0.4,0.7,0.9,0.0,0.0
1633,3800,0.1,0.1,0.1,0.1,0.3,0.5,0.2,0.0,0.0
1300,900,0.1,0.1,0.1,0.2,0.2,0.4,0.6,0.0,0.0
9931,50,0.2,0.3,0.3,0.3,0.6,0.9,0.9,0.0,0.0
5754,400,0.1,0.1,0.1,0.2,0.3,0.5,0.8,0.0,0.0
2418,50,0.5,0.5,0.6,0.6,0.7,0.9,0.9,0.9,0.0
7787,2550,0.1,0.1,0.1,0.1,0.2,0.3,0.1,0.0,0.0
7312,1350,0.1,0.1,0.1,0.1,0.2,0.4,0.0,0.0,0.0
604,50,0.2,0.2,0.3,0.3,0.4,0.6,0.8,0.0,0.0
2344,5000,0.1,0.1,0.1,0.1,0.2,0.3,0.1,0.0,0.0
5934,2550,0.1,0.1,0.1,0.2,0.3,0.5,0.7,0.0,0.0
8830,50,0.3,0.4,0.4,0.4,0.6,0.8,0.9,0.0,0.0
3548,200,0.1,0.1,0.2,0.2,0.4,0.7,0.9,0.0,0.0
9066,50,0.3,0.3,0.3,0.4,0.6,0.8,0.9,0.0,0.0
5434,350,0.2,0.2,0.2,0.2,0.4,0.6,0.8,0.0,0.0
7783,350,0.2,0.2,0.2,0.2,0.3,0.5,0.7,0.0,0.0
5328,100,0.1,0.1,0.2,0.2,0.5,0.9,0.9,0.9,0.0
1875,100,0.3,0.3,0.3,0.4,0.5,0.7,0.9,0.0,0.0
3530,150,0.3,0.3,0.3,0.4,0.5,0.6,0.7,0.0,0.0
1333,300,0.1,0.1,0.1,0.2,0.2,0.4,0.1,0.0,0.0
289,50,0.4,0.4,0.5,0.6,0.7,0.8,0.9,0.9,0.9
5777,50,0.5,0.5,0.5,0.6,0.7,0.8,0.9,0.0,0.0
2770,50,0.3,0.3,0.3,0.4,0.6,0.8,0.9,0.0,0.0
8661,100,0.1,0.1,0.2,0.2,0.3,0.5,0.7,0.0,0.0
403,100,0.2,0.2,0.2,0.2,0.3,0.5,0.7,0.0,0.0
6210,100,0.2,0.2,0.2,0.2,0.3,0.5,0.5,0.0,0.0
5860,550,0.2,0.2,0.3,0.3,0.3,0.4,0.6,0.0,0.0
5958,450,0.2,0.2,0.2,0.2,0.3,0.4,0.6,0.0,0.0
4067,100,0.3,0.3,0.3,0.3,0.4,0.6,0.8,0.0,0.0
2328,4750,0.1,0.1,0.1,0.1,0.2,0.3,0.6,0.0,0.0
2593,250,0.1,0.1,0.2,0.2,0.2,0.4,0.5,0.0,0.0
103,100,0.2,0.2,0.2,0.3,0.3,0.5,0.6,0.0,0.0
4650,250,0.2,0.2,0.2,0.2,0.4,0.6,0.8,0.0,0.0
9986,100,0.2,0.3,0.3,0.3,0.4,0.5,0.7,0.0,0.0
9311,50,0.3,0.3,0.3,0.4,0.6,0.9,0.9,0.9,0.0
715,400,0.2,0.2,0.2,0.2,0.3,0.5,0.7,0.0,0.0
1398,500,0.2,0.2,0.2,0.2,0.3,0.4,0.6,0.0,0.0
6116,650,0.1,0.1,0.1,0.2,0.3,0.6,0.8,0.0,0.0
9745,1150,0.1,0.1,0.1,0.1,0.2,0.3,0.4,0.0,0.0
9960,50,0.3,0.3,0.3,0.4,0.5,0.7,0.8,0.0,0.0
1726,2000,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.0,0.0
7416,200,0.2,0.2,0.2,0.2,0.3,0.7,0.9,0.1,0.0
1605,300,0.1,0.1,0.2,0.2,0.3,0.4,0.6,0.0,0.0
3217,50,0.3,0.4,0.4,0.4,0.6,0.7,0.9,0.0,0.0
1604,100,0.1,0.2,0.2,0.2,0.3,0.5,0.8,0.0,0.0
3307,50,0.2,0.3,0.3,0.3,0.5,0.7,0.8,0.0,0.0
8564,50,0.2,0.2,0.2,0.3,0.4,0.6,0.7,0.0,0.0
6618,50,0.4,0.4,0.4,0.5,0.6,0.7,0.8,0.2,0.0
7056,100,0.3,0.3,0.3,0.4,0.5,0.6,0.8,0.0,0.0
7970,150,0.2,0.2,0.2,0.2,0.4,0.7,0.8,0.2,0.0
3835,250,0.1,0.1,0.2,0.2,0.3,0.4,0.7,0.0,0.0
9935,50,0.4,0.4,0.5,0.5,0.7,0.8,0.9,0.1,0.0
5180,50,0.3,0.3,0.3,0.4,0.6,0.8,0.9,0.0,0.0
4812,300,0.1,0.1,0.1,0.2,0.3,0.7,0.7,0.0,0.0
8936,50,0.3,0.3,0.3,0.3,0.4,0.6,0.7,0.0,0.0
6748,50,0.2,0.2,0.2,0.3,0.4,0.6,0.8,0.0,0.0
7282,50,0.4,0.4,0.5,0.5,0.7,0.8,0.9,0.9,0.0
7083,50,0.3,0.3,0.4,0.4,0.6,0.8,0.9,0.0,0.0
599,50,0.3,0.3,0.3,0.4,0.5,0.7,0.8,0.0,0.0
8018,100,0.1,0.1,0.1,0.2,0.2,0.4,0.6,0.0,0.0
6611,50,0.3,0.3,0.3,0.4,0.5,0.7,0.8,0.0,0.0
7028,50,0.2,0.2,0.2,0.2,0.4,0.5,0.7,0.0,0.0
7717,1450,0.1,0.1,0.1,0.1,0.2,0.3,0.1,0.0,0.0
8325,50,0.2,0.3,0.3,0.3,0.4,0.6,0.7,0.0,0.0
3837,50,0.3,0.3,0.3,0.4,0.5,0.6,0.7,0.0,0.0
8102,200,0.2,0.2,0.2,0.2,0.3,0.5,0.7,0.0,0.0
5415,50,0.2,0.2,0.2,0.3,0.4,0.6,0.1,0.0,0.0
6031,1450,0.1,0.1,0.2,0.2,0.3,0.6,0.8,0.0,0.0
906,100,0.3,0.3,0.3,0.3,0.4,0.5,0.6,0.0,0.0
4710,1000,0.3,0.3,0.3,0.3,0.4,0.6,0.4,0.0,0.0
8308,200,0.1,0.2,0.2,0.2,0.5,0.9,0.9,0.9,0.0
5131,4400,0.1,0.1,0.1,0.1,0.2,0.3,0.0,0.0,0.0
2510,50,0.2,0.2,0.3,0.3,0.5,0.9,0.9,0.1,0.0
6486,450,0.2,0.2,0.2,0.3,0.3,0.5,0.8,0.0,0.0
7931,150,0.3,0.3,0.3,0.4,0.5,0.7,0.8,0.0,0.0
6429,150,0.2,0.2,0.2,0.2,0.3,0.5,0.7,0.0,0.0
1060,300,0.1,0.2,0.2,0.2,0.3,0.5,0.7,0.0,0.0
6834,5000,0.1,0.1,0.1,0.1,0.2,0.3,0.6,0.0,0.0
1603,50,0.4,0.4,0.4,0.5,0.7,0.8,0.9,0.0,0.0
2568,5000,0.1,0.1,0.1,0.1,0.2,0.3,0.0,0.0,0.0
5374,700,0.2,0.2,0.2,0.2,0.3,0.5,0.5,0.0,0.0
1391,50,0.2,0.2,0.3,0.3,0.6,0.9,0.9,0.9,0.0
7306,400,0.1,0.1,0.1,0.2,0.2,0.4,0.6,0.0,0.0
4147,150,0.1,0.1,0.1,0.2,0.2,0.4,0.6,0.0,0.0
3076,750,0.2,0.2,0.2,0.2,0.3,0.4,0.6,0.0,0.0
8255,500,0.1,0.1,0.2,0.2,0.3,0.4,0.5,0.0,0.0
2563,300,0.2,0.2,0.2,0.3,0.4,0.6,0.8,0.0,0.0
4454,5000,0.1,0.1,0.1,0.1,0.2,0.3,0.2,0.0,0.0
5395,150,0.2,0.2,0.2,0.3,0.4,0.5,0.8,0.0,0.0
9603,2650,0.1,0.1,0.1,0.1,0.3,0.6,0.8,0.0,0.0
3149,50,0.2,0.2,0.2,0.3,0.4,0.6,0.9,0.0,0.0
7413,50,0.3,0.3,0.3,0.4,0.5,0.7,0.8,0.0,0.0
1112,50,0.4,0.5,0.5,0.6,0.7,0.8,0.9,0.0,0.0
1286,50,0.3,0.3,0.3,0.4,0.4,0.6,0.7,0.1,0.0
54,100,0.2,0.2,0.3,0.3,0.3,0.5,0.6,0.0,0.0
3970,850,0.2,0.2,0.2,0.2,0.3,0.5,0.8,0.0,0.0
1426,100,0.2,0.2,0.2,0.3,0.4,0.6,0.8,0.0,0.0
2917,150,0.3,0.3,0.3,0.3,0.4,0.5,0.8,0.2,0.0
4573,150,0.2,0.3,0.3,0.3,0.5,0.8,0.9,0.0,0.0
319,1150,0.1,0.1,0.1,0.1,0.2,0.3,0.4,0.0,0.0
589,50,0.3,0.3,0.3,0.4,0.6,0.8,0.9,0.0,0.0
3283,50,0.4,0.4,0.4,0.5,0.6,0.8,0.9,0.0,0.0
6235,200,0.2,0.2,0.2,0.2,0.3,0.5,0.7,0.0,0.0
6180,5000,0.1,0.1,0.1,0.1,0.2,0.3,0.4,0.0,0.0
5,200,0.1,0.1,0.2,0.2,0.3,0.5,0.1,0.0,0.0
1820,2350,0.1,0.1,0.1,0.1,0.2,0.3,0.3,0.0,0.0
6335,550,0.2,0.2,0.2,0.3,0.4,0.5,0.7,0.0,0.0
7759,50,0.4,0.4,0.4,0.4,0.6,0.7,0.7,0.0,0.0
5462,50,0.2,0.2,0.2,0.3,0.5,0.9,0.9,0.0,0.0
4408,50,0.5,0.5,0.5,0.5,0.6,0.7,0.7,0.8,0.0
2016,50,0.1,0.2,0.2,0.2,0.4,0.8,0.9,0.0,0.0
775,2550,0.1,0.2,0.2,0.2,0.3,0.5,0.0,0.0,0.0
